source_index,Molecule,Isomer,Metal,Medium,Molecular Charge,BalabanJ(m),BertzCT(m),Chi0(m),Chi0n(m),Chi0v(m),Chi1(m),Chi1n(m),Chi1v(m),Chi2n(m),Chi2v(m),Chi3n(m),Chi3v(m),Chi4n(m),Chi4v(m),EState_VSA1(m),EState_VSA10(m),EState_VSA8(m),EState_VSA9(m),ExactMolWt(m),FpDensityMorgan1(m),FpDensityMorgan2(m),FpDensityMorgan3(m),FractionCSP3(m),HallKierAlpha(m),HeavyAtomCount(m),HeavyAtomMolWt(m),Kappa1(m),Kappa2(m),Kappa3(m),LabuteASA(m),MaxAbsEStateIndex(m),MaxAbsPartialCharge(m),MaxEStateIndex(m),MaxPartialCharge(m),MinAbsEStateIndex(m),MinAbsPartialCharge(m),MinEStateIndex(m),MinPartialCharge(m),MolLogP(m),MolMR(m),MolWt(m),NHOHCount(m),NOCount(m),NumHAcceptors(m),NumHDonors(m),NumHeteroatoms(m),NumRotatableBonds(m),NumValenceElectrons(m),PEOE_VSA1(m),PEOE_VSA10(m),PEOE_VSA11(m),PEOE_VSA12(m),PEOE_VSA14(m),PEOE_VSA2(m),PEOE_VSA6(m),PEOE_VSA7(m),PEOE_VSA8(m),PEOE_VSA9(m),RingCount(m),SMR_VSA1(m),SMR_VSA10(m),SMR_VSA2(m),SMR_VSA3(m),SMR_VSA5(m),SMR_VSA6(m),SMR_VSA7(m),SlogP_VSA1(m),SlogP_VSA2(m),SlogP_VSA3(m),SlogP_VSA5(m),SlogP_VSA6(m),SlogP_VSA8(m),TPSA(m),VSA_EState1(m),VSA_EState2(m),VSA_EState3(m),VSA_EState4(m),VSA_EState5(m),VSA_EState6(m),VSA_EState7(m),VSA_EState8(m),qed(m),Atomic Number_metal,Outer shell electrons_metal,Melting Point_metal  (K),Boiling Point_metal  (K),Density_metal  (g/cm3),First IE_metal  (kJ/mol),Second IE_metal  (kJ/mol),Third IE_metal  (kJ/mol),Electron Affinity_metal  (kJ/mol),Atomic Radius_metal,Covalent Radius_metal,Pauling EN_metal,Ionic Radius_metal,Standard Entropy_metal (J/mol.K),Density_medium (kg/m3),Molar Mass_medium (g/mol),Melting Point_medium (K),Temperature (K),Concentration (M),Log K1
1470,C14H23N3O10,DiethylenetriaminepentaethanoicacidHOOCCH2NCH2CH2NCH2COOH22,Nd+++,KCl   ,0,8.7088638651902,1187.35687658616,40.6543360594498,35.4241236911385,12.4241236911385,22.0049785885276,16.8449440843884,5.80370263206913,3.44974857257614,3.44974857257614,1.56266605446254,1.56266605446254,0.907993112056366,0.907993112056366,103.017992791154,23.9726859203591,25.5440409555361,31.8296522972271,393.138343936001,0.518518518518518,0.740740740740741,1.0,0.642857142857143,-2.77,27,370.165,6.11792356624836,12.5617990236722,14.120624863026,186.28945158129,12.4440207688269,0.480285804974003,12.4440207688269,0.317218118969234,1.54887734648242,0.317218118969234,-5.34343584656085,-0.480285804974003,-2.68459999999999,87.4990000000001,393.349,5,13,13,5,13,16,154,25.5440409555361,0.0,0.0,0.0,29.8465264397592,38.6724151129105,0.0,0.0,36.9535071866256,46.191883983282,0,74.1903808869591,29.8465264397592,7.15599828616317,14.6997291925514,0.0,58.4717371588435,0.0,0.0,128.56203374669,23.9726859203591,24.673654011064,0.0,7.15599828616317,196.22,179.049287715233,56.2819503510821,16.5231834618809,0.0,-13.7916884316669,0.0,0.0,-44.9793997631958,0.181917108801965,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,1984,74.6,1043,298,1.0,21.6
1511,C14H24N2O10_1,EthyleneglycolOObis2aminoethyletherNNNNtetraethanoicacid,Nd+++,NaNO3 ,0,7.30773868952166,1139.94425975221,40.706742302257,35.9769100956385,11.9769100956385,21.8217862716814,17.1741236911385,5.54113052928305,3.10384313645673,3.10384313645673,1.37304666973617,1.37304666973617,0.762481812333536,0.762481812333536,98.8941396910692,19.1781487362873,29.9089586720289,33.1399697523349,380.143094968001,0.615384615384615,0.923076923076923,1.19230769230769,0.714285714285714,-2.28,26,356.158,5.60951960968287,13.9489499821967,15.2595733182518,183.119252759902,11.9309620651532,0.480285660503431,11.9309620651532,0.317218745666716,1.3571755465404,0.317218745666716,-4.81837121504938,-0.480285660503431,-2.03799999999999,85.0612000000001,380.35,4,12,12,4,12,17,150,29.9089586720289,0.0,0.0,0.0,23.8772211518074,28.9779681979882,0.0,0.0,18.4767535933128,74.1555166076524,0,76.5022785317206,23.8772211518074,5.72479862893054,9.79981946170096,0.0,65.2170990775608,0.0,0.0,119.329372455498,28.6518746438874,27.4151711234044,0.0,5.72479862893054,174.14,191.014849077965,45.0094971675319,13.1865421681188,0.0,-10.3192291316819,0.0,0.0,-46.7249926152668,0.203831430194709,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2257,85.0,581,298,0.1,16.08
2138,C18H30N4O12,TriethylenetetraaminehexaethanoicacidHOOCCH22NCH2CH2NCH2COOHCH22,Nd+++,NaClO4,0,9.45677124312915,1614.98962281911,52.0161433790156,45.6878338675662,15.6878338675662,28.1023844677468,21.8322610585661,7.38277131578293,4.40802644439134,4.40802644439134,2.03936334400504,2.03936334400504,1.18313275413013,1.18313275413013,133.377786862904,28.7672231044309,30.6528491466433,41.4854032914811,494.186022400001,0.411764705882353,0.588235294117647,0.794117647058823,0.666666666666667,-3.34,34,464.214,7.57788387632724,16.3004584624764,17.2431997783013,236.386273320622,12.774135109681,0.48028580497401,12.774135109681,0.317218118969234,1.68778225644072,0.317218118969234,-5.7771097096246,-0.48028580497401,-3.29799999999999,111.5748,494.454,6,16,16,6,16,21,194,30.6528491466433,0.0,0.0,0.0,35.8158317277111,48.3668620278328,0.0,0.0,55.4302607799384,55.4302607799384,0,92.3182775991594,35.8158317277111,8.58719794339581,19.5996389234019,0.0,77.9623162117913,0.0,0.0,164.030636009548,28.7672231044309,32.8982053480853,0.0,8.58719794339581,236.76,239.876736087175,67.7479934911632,19.8369948937913,0.0,-17.5793244091117,0.0,0.0,-63.8824000630179,0.091572993842189,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,298,0.4,23.68
2152,C18H30N4O12,TriethylenetetraaminehexaethanoicacidHOOCCH22NCH2CH2NCH2COOHCH22,Nd+++,KNO3  ,0,9.45677124312915,1614.98962281911,52.0161433790156,45.6878338675662,15.6878338675662,28.1023844677468,21.8322610585661,7.38277131578293,4.40802644439134,4.40802644439134,2.03936334400504,2.03936334400504,1.18313275413013,1.18313275413013,133.377786862904,28.7672231044309,30.6528491466433,41.4854032914811,494.186022400001,0.411764705882353,0.588235294117647,0.794117647058823,0.666666666666667,-3.34,34,464.214,7.57788387632724,16.3004584624764,17.2431997783013,236.386273320622,12.774135109681,0.48028580497401,12.774135109681,0.317218118969234,1.68778225644072,0.317218118969234,-5.7771097096246,-0.48028580497401,-3.29799999999999,111.5748,494.454,6,16,16,6,16,21,194,30.6528491466433,0.0,0.0,0.0,35.8158317277111,48.3668620278328,0.0,0.0,55.4302607799384,55.4302607799384,0,92.3182775991594,35.8158317277111,8.58719794339581,19.5996389234019,0.0,77.9623162117913,0.0,0.0,164.030636009548,28.7672231044309,32.8982053480853,0.0,8.58719794339581,236.76,239.876736087175,67.7479934911632,19.8369948937913,0.0,-17.5793244091117,0.0,0.0,-63.8824000630179,0.091572993842189,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2109,101.1,607,298,0.1,22.9
2658,C2H4O2,EthanoicacidCH3COOH,Nd+++,NaClO4,0,3.82337845522092,94.7016576673414,6.78445705037617,5.81649658092773,1.81649658092773,3.48138047543485,2.56649658092773,0.658248290463863,0.287457478565265,0.287457478565265,0.0,0.0,0.0,0.0,12.8211974052475,4.79453718407182,5.10880819110721,5.54347532574329,60.021129368,2.75,3.5,3.5,0.5,-0.53,4,56.02,0.505725462185476,0.874858299595141,1.15600925596297,29.7665012532644,9.86111111111111,0.481433475172105,9.86111111111111,0.299684553158214,1.50231481481481,0.299684553158214,-2.78993055555556,-0.481433475172105,0.0909,13.3098,60.052,1,2,2,1,2,1,24,5.10880819110721,0.0,0.0,0.0,0.0,4.79453718407182,0.0,0.0,10.9641677858063,0.0,0,14.0156210436897,5.96930528795185,1.43119965723263,0.0,6.85189211729568,0.0,0.0,0.0,11.0781134790591,4.79453718407182,10.9641677858063,0.0,1.43119965723263,37.3,24.6846064814815,9.86111111111111,3.16319444444444,0.0,-1.50231481481481,0.0,0.0,-2.78993055555556,0.429882883200122,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,293,2.0,1.9
2659,C2H4O2,EthanoicacidCH3COOH,Nd+++,NaClO4,0,3.82337845522092,94.7016576673414,6.78445705037617,5.81649658092773,1.81649658092773,3.48138047543485,2.56649658092773,0.658248290463863,0.287457478565265,0.287457478565265,0.0,0.0,0.0,0.0,12.8211974052475,4.79453718407182,5.10880819110721,5.54347532574329,60.021129368,2.75,3.5,3.5,0.5,-0.53,4,56.02,0.505725462185476,0.874858299595141,1.15600925596297,29.7665012532644,9.86111111111111,0.481433475172105,9.86111111111111,0.299684553158214,1.50231481481481,0.299684553158214,-2.78993055555556,-0.481433475172105,0.0909,13.3098,60.052,1,2,2,1,2,1,24,5.10880819110721,0.0,0.0,0.0,0.0,4.79453718407182,0.0,0.0,10.9641677858063,0.0,0,14.0156210436897,5.96930528795185,1.43119965723263,0.0,6.85189211729568,0.0,0.0,0.0,11.0781134790591,4.79453718407182,10.9641677858063,0.0,1.43119965723263,37.3,24.6846064814815,9.86111111111111,3.16319444444444,0.0,-1.50231481481481,0.0,0.0,-2.78993055555556,0.429882883200122,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,293,2.0,1.9
2661,C2H4O2,EthanoicacidCH3COOH,Nd+++,NaClO4,0,3.82337845522092,94.7016576673414,6.78445705037617,5.81649658092773,1.81649658092773,3.48138047543485,2.56649658092773,0.658248290463863,0.287457478565265,0.287457478565265,0.0,0.0,0.0,0.0,12.8211974052475,4.79453718407182,5.10880819110721,5.54347532574329,60.021129368,2.75,3.5,3.5,0.5,-0.53,4,56.02,0.505725462185476,0.874858299595141,1.15600925596297,29.7665012532644,9.86111111111111,0.481433475172105,9.86111111111111,0.299684553158214,1.50231481481481,0.299684553158214,-2.78993055555556,-0.481433475172105,0.0909,13.3098,60.052,1,2,2,1,2,1,24,5.10880819110721,0.0,0.0,0.0,0.0,4.79453718407182,0.0,0.0,10.9641677858063,0.0,0,14.0156210436897,5.96930528795185,1.43119965723263,0.0,6.85189211729568,0.0,0.0,0.0,11.0781134790591,4.79453718407182,10.9641677858063,0.0,1.43119965723263,37.3,24.6846064814815,9.86111111111111,3.16319444444444,0.0,-1.50231481481481,0.0,0.0,-2.78993055555556,0.429882883200122,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,293,2.0,1.9
2665,C2H4O2,EthanoicacidCH3COOH,Nd+++,NaClO4,0,3.82337845522092,94.7016576673414,6.78445705037617,5.81649658092773,1.81649658092773,3.48138047543485,2.56649658092773,0.658248290463863,0.287457478565265,0.287457478565265,0.0,0.0,0.0,0.0,12.8211974052475,4.79453718407182,5.10880819110721,5.54347532574329,60.021129368,2.75,3.5,3.5,0.5,-0.53,4,56.02,0.505725462185476,0.874858299595141,1.15600925596297,29.7665012532644,9.86111111111111,0.481433475172105,9.86111111111111,0.299684553158214,1.50231481481481,0.299684553158214,-2.78993055555556,-0.481433475172105,0.0909,13.3098,60.052,1,2,2,1,2,1,24,5.10880819110721,0.0,0.0,0.0,0.0,4.79453718407182,0.0,0.0,10.9641677858063,0.0,0,14.0156210436897,5.96930528795185,1.43119965723263,0.0,6.85189211729568,0.0,0.0,0.0,11.0781134790591,4.79453718407182,10.9641677858063,0.0,1.43119965723263,37.3,24.6846064814815,9.86111111111111,3.16319444444444,0.0,-1.50231481481481,0.0,0.0,-2.78993055555556,0.429882883200122,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,318,2.0,2.05
2693,C2H4O2S,MercaptoethanoicacidHSCH2COOH,Nd+++,NaClO4,0,3.97053911698258,115.135262830594,7.49156383156272,6.22474487139159,3.04124145231932,4.04204064721467,2.67886901662352,1.27062072615966,0.389519551181231,0.593643696413162,0.083333333333333,0.25,0.0,0.0,11.674262173102,4.79453718407182,5.10880819110721,5.29651594260526,91.993200368,2.8,3.6,3.8,0.5,-0.18,5,88.087,1.15016529195911,2.08178010471204,3.82,40.6024637844704,10.1390277777778,0.48062975663565,10.1390277777778,0.312684271641515,0.051435185185186,0.312684271641515,-2.41493055555556,-0.48062975663565,0.0008,21.4888,92.119,1,2,3,2,3,2,30,5.10880819110721,1.12379917303219,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,2.74151711234044,5.70495688515016,0,12.6448624875195,18.5020013261088,2.55499883026482,0.0,0.0,5.70495688515016,0.0,0.0,17.9068695372414,4.79453718407182,2.74151711234044,0.0,1.43119965723263,37.3,25.6350231481481,10.1390277777778,3.30111111111111,-2.41493055555556,-1.3587962962963,0.0,0.0,0.0,0.446626640789709,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,298,0.2,3.67
2744,C2H4O3,2HydroxyethanoicacidHOCH2COOH,Nd+++,NaClO4,0,3.97053911698258,112.38037532843,7.49156383156272,6.22474487139159,2.22474487139159,4.04204064721467,2.67886901662352,0.862372435695795,0.389519551181231,0.389519551181231,0.083333333333333,0.083333333333333,0.0,0.0,12.5282905308681,4.79453718407182,10.2176163822144,5.60391642680571,76.016043988,2.4,3.2,3.4,0.5,-0.57,5,72.019,0.94409204617706,1.72154518950437,3.43,34.6474052635877,10.0348611111111,0.479540775469483,10.0348611111111,0.328849903557252,1.54398148148148,0.328849903557252,-2.83159722222222,-0.479540775469483,-0.9367,14.7216,76.051,2,3,3,2,3,2,30,10.2176163822144,6.55898524291629,0.0,1.43119965723263,5.96930528795185,0.0,0.0,0.0,0.0,2.74151711234044,0,17.7536706786267,5.96930528795185,2.86239931446527,0.0,0.0,6.55898524291629,0.0,0.0,24.1771065703152,4.79453718407182,2.74151711234044,0.0,1.43119965723263,57.53,24.7813194444444,10.0348611111111,6.47606481481482,0.0,-1.54398148148148,0.0,0.0,-2.83159722222222,0.423614075125504,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,298,0.5,2.54
2745,C2H4O3,2HydroxyethanoicacidHOCH2COOH,Nd+++,NaClO4,0,3.97053911698258,112.38037532843,7.49156383156272,6.22474487139159,2.22474487139159,4.04204064721467,2.67886901662352,0.862372435695795,0.389519551181231,0.389519551181231,0.083333333333333,0.083333333333333,0.0,0.0,12.5282905308681,4.79453718407182,10.2176163822144,5.60391642680571,76.016043988,2.4,3.2,3.4,0.5,-0.57,5,72.019,0.94409204617706,1.72154518950437,3.43,34.6474052635877,10.0348611111111,0.479540775469483,10.0348611111111,0.328849903557252,1.54398148148148,0.328849903557252,-2.83159722222222,-0.479540775469483,-0.9367,14.7216,76.051,2,3,3,2,3,2,30,10.2176163822144,6.55898524291629,0.0,1.43119965723263,5.96930528795185,0.0,0.0,0.0,0.0,2.74151711234044,0,17.7536706786267,5.96930528795185,2.86239931446527,0.0,0.0,6.55898524291629,0.0,0.0,24.1771065703152,4.79453718407182,2.74151711234044,0.0,1.43119965723263,57.53,24.7813194444444,10.0348611111111,6.47606481481482,0.0,-1.54398148148148,0.0,0.0,-2.83159722222222,0.423614075125504,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,298,1.0,2.46
2765,C2H4O3,2HydroxyethanoicacidHOCH2COOH,Nd+++,KCl   ,0,3.97053911698258,112.38037532843,7.49156383156272,6.22474487139159,2.22474487139159,4.04204064721467,2.67886901662352,0.862372435695795,0.389519551181231,0.389519551181231,0.083333333333333,0.083333333333333,0.0,0.0,12.5282905308681,4.79453718407182,10.2176163822144,5.60391642680571,76.016043988,2.4,3.2,3.4,0.5,-0.57,5,72.019,0.94409204617706,1.72154518950437,3.43,34.6474052635877,10.0348611111111,0.479540775469483,10.0348611111111,0.328849903557252,1.54398148148148,0.328849903557252,-2.83159722222222,-0.479540775469483,-0.9367,14.7216,76.051,2,3,3,2,3,2,30,10.2176163822144,6.55898524291629,0.0,1.43119965723263,5.96930528795185,0.0,0.0,0.0,0.0,2.74151711234044,0,17.7536706786267,5.96930528795185,2.86239931446527,0.0,0.0,6.55898524291629,0.0,0.0,24.1771065703152,4.79453718407182,2.74151711234044,0.0,1.43119965723263,57.53,24.7813194444444,10.0348611111111,6.47606481481482,0.0,-1.54398148148148,0.0,0.0,-2.83159722222222,0.423614075125504,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,1984,74.6,1043,303,0.1,3.07
2777,C2H5NO2_1,2AminoethanoicacidH2NCH2COOH,Nd+++,NaClO4,0,4.24087202753042,135.609640474437,8.3618073195658,7.26371017642768,2.26371017642768,4.42475614840891,3.18453056967762,0.881855088213842,0.399260877440254,0.399260877440254,0.091287092917528,0.091287092917528,0.0,0.0,18.1858819479941,4.79453718407182,5.10880819110721,6.99640092622948,75.0320284,2.8,3.6,3.8,0.5,-0.57,5,70.027,0.733393095606973,1.72154518950437,3.43,36.6274757149216,10.2086111111111,0.480297130024396,10.2086111111111,0.316755978405586,0.46837962962963,0.316755978405586,-2.87326388888889,-0.480297130024396,-0.9703,16.6902,75.067,3,3,3,2,3,2,30,10.8285251668335,2.8236841566564,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,9.23837679665639,0,15.4685466441759,5.96930528795185,1.43119965723263,0.0,0.0,6.49685968431595,0.0,5.71971697572627,17.574973163375,4.79453718407182,2.74151711234044,0.0,1.43119965723263,63.32,31.9046527777778,10.2086111111111,3.23069444444444,-0.46837962962963,-1.58564814814815,0.0,0.0,-2.87326388888889,0.421170887936547,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,298,0.15,3.26
2779,C2H5NO2_1,2AminoethanoicacidH2NCH2COOH,Nd+++,NaClO4,0,4.24087202753042,135.609640474437,8.3618073195658,7.26371017642768,2.26371017642768,4.42475614840891,3.18453056967762,0.881855088213842,0.399260877440254,0.399260877440254,0.091287092917528,0.091287092917528,0.0,0.0,18.1858819479941,4.79453718407182,5.10880819110721,6.99640092622948,75.0320284,2.8,3.6,3.8,0.5,-0.57,5,70.027,0.733393095606973,1.72154518950437,3.43,36.6274757149216,10.2086111111111,0.480297130024396,10.2086111111111,0.316755978405586,0.46837962962963,0.316755978405586,-2.87326388888889,-0.480297130024396,-0.9703,16.6902,75.067,3,3,3,2,3,2,30,10.8285251668335,2.8236841566564,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,9.23837679665639,0,15.4685466441759,5.96930528795185,1.43119965723263,0.0,0.0,6.49685968431595,0.0,5.71971697572627,17.574973163375,4.79453718407182,2.74151711234044,0.0,1.43119965723263,63.32,31.9046527777778,10.2086111111111,3.23069444444444,-0.46837962962963,-1.58564814814815,0.0,0.0,-2.87326388888889,0.421170887936547,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,298,0.2,4.5
2780,C2H5NO2_1,2AminoethanoicacidH2NCH2COOH,Nd+++,NaClO4,0,4.24087202753042,135.609640474437,8.3618073195658,7.26371017642768,2.26371017642768,4.42475614840891,3.18453056967762,0.881855088213842,0.399260877440254,0.399260877440254,0.091287092917528,0.091287092917528,0.0,0.0,18.1858819479941,4.79453718407182,5.10880819110721,6.99640092622948,75.0320284,2.8,3.6,3.8,0.5,-0.57,5,70.027,0.733393095606973,1.72154518950437,3.43,36.6274757149216,10.2086111111111,0.480297130024396,10.2086111111111,0.316755978405586,0.46837962962963,0.316755978405586,-2.87326388888889,-0.480297130024396,-0.9703,16.6902,75.067,3,3,3,2,3,2,30,10.8285251668335,2.8236841566564,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,9.23837679665639,0,15.4685466441759,5.96930528795185,1.43119965723263,0.0,0.0,6.49685968431595,0.0,5.71971697572627,17.574973163375,4.79453718407182,2.74151711234044,0.0,1.43119965723263,63.32,31.9046527777778,10.2086111111111,3.23069444444444,-0.46837962962963,-1.58564814814815,0.0,0.0,-2.87326388888889,0.421170887936547,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,298,0.2,4.5
2781,C2H5NO2_1,2AminoethanoicacidH2NCH2COOH,Nd+++,NaClO4,0,4.24087202753042,135.609640474437,8.3618073195658,7.26371017642768,2.26371017642768,4.42475614840891,3.18453056967762,0.881855088213842,0.399260877440254,0.399260877440254,0.091287092917528,0.091287092917528,0.0,0.0,18.1858819479941,4.79453718407182,5.10880819110721,6.99640092622948,75.0320284,2.8,3.6,3.8,0.5,-0.57,5,70.027,0.733393095606973,1.72154518950437,3.43,36.6274757149216,10.2086111111111,0.480297130024396,10.2086111111111,0.316755978405586,0.46837962962963,0.316755978405586,-2.87326388888889,-0.480297130024396,-0.9703,16.6902,75.067,3,3,3,2,3,2,30,10.8285251668335,2.8236841566564,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,9.23837679665639,0,15.4685466441759,5.96930528795185,1.43119965723263,0.0,0.0,6.49685968431595,0.0,5.71971697572627,17.574973163375,4.79453718407182,2.74151711234044,0.0,1.43119965723263,63.32,31.9046527777778,10.2086111111111,3.23069444444444,-0.46837962962963,-1.58564814814815,0.0,0.0,-2.87326388888889,0.421170887936547,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,298,0.2,5.68
2917,C3H4O4,PropanedioicacidCH2COOH2,Nd+++,NaClO4,0,4.44162644523098,160.175984098341,9.06891410075235,7.13299316185545,3.13299316185545,4.9627609508697,3.13299316185545,1.31649658092773,0.69991495713053,0.69991495713053,0.204124145231932,0.204124145231932,0.083333333333333,0.083333333333333,18.3115354772331,9.58907436814364,10.2176163822144,5.60391642680571,104.010958608,1.57142857142857,2.0,2.28571428571429,0.333333333333333,-1.06,7,100.029,1.81369938291068,2.17343423006723,4.94,45.173869478028,10.265,0.480805908215309,10.265,0.314201681498869,1.71319444444444,0.314201681498869,-3.07986111111111,-0.480805908215309,-0.4543,19.8886,104.061,2,4,4,2,4,2,40,10.2176163822144,6.37292490132938,0.0,0.0,11.9386105759037,9.58907436814364,0.0,0.0,0.0,2.74151711234044,0,22.5482078626985,11.9386105759037,2.86239931446527,0.0,6.37292490132938,0.0,0.0,0.0,22.1562269581181,9.58907436814364,9.11444201366982,0.0,2.86239931446527,74.6,25.1798611111111,20.53,6.37972222222222,0.0,-3.42638888888889,0.0,-3.07986111111111,0.0,0.464877093759921,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,298,0.2,4.5
2919,C3H4O4,PropanedioicacidCH2COOH2,Nd+++,NaClO4,0,4.44162644523098,160.175984098341,9.06891410075235,7.13299316185545,3.13299316185545,4.9627609508697,3.13299316185545,1.31649658092773,0.69991495713053,0.69991495713053,0.204124145231932,0.204124145231932,0.083333333333333,0.083333333333333,18.3115354772331,9.58907436814364,10.2176163822144,5.60391642680571,104.010958608,1.57142857142857,2.0,2.28571428571429,0.333333333333333,-1.06,7,100.029,1.81369938291068,2.17343423006723,4.94,45.173869478028,10.265,0.480805908215309,10.265,0.314201681498869,1.71319444444444,0.314201681498869,-3.07986111111111,-0.480805908215309,-0.4543,19.8886,104.061,2,4,4,2,4,2,40,10.2176163822144,6.37292490132938,0.0,0.0,11.9386105759037,9.58907436814364,0.0,0.0,0.0,2.74151711234044,0,22.5482078626985,11.9386105759037,2.86239931446527,0.0,6.37292490132938,0.0,0.0,0.0,22.1562269581181,9.58907436814364,9.11444201366982,0.0,2.86239931446527,74.6,25.1798611111111,20.53,6.37972222222222,0.0,-3.42638888888889,0.0,-3.07986111111111,0.0,0.464877093759921,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,303,0.1,4.21
2934,C3H4O4,PropanedioicacidCH2COOH2,Nd+++,KCl   ,0,4.44162644523098,160.175984098341,9.06891410075235,7.13299316185545,3.13299316185545,4.9627609508697,3.13299316185545,1.31649658092773,0.69991495713053,0.69991495713053,0.204124145231932,0.204124145231932,0.083333333333333,0.083333333333333,18.3115354772331,9.58907436814364,10.2176163822144,5.60391642680571,104.010958608,1.57142857142857,2.0,2.28571428571429,0.333333333333333,-1.06,7,100.029,1.81369938291068,2.17343423006723,4.94,45.173869478028,10.265,0.480805908215309,10.265,0.314201681498869,1.71319444444444,0.314201681498869,-3.07986111111111,-0.480805908215309,-0.4543,19.8886,104.061,2,4,4,2,4,2,40,10.2176163822144,6.37292490132938,0.0,0.0,11.9386105759037,9.58907436814364,0.0,0.0,0.0,2.74151711234044,0,22.5482078626985,11.9386105759037,2.86239931446527,0.0,6.37292490132938,0.0,0.0,0.0,22.1562269581181,9.58907436814364,9.11444201366982,0.0,2.86239931446527,74.6,25.1798611111111,20.53,6.37972222222222,0.0,-3.42638888888889,0.0,-3.07986111111111,0.0,0.464877093759921,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,1984,74.6,1043,300,0.1,4.6
2984,C3H6O2,PropanoicacidCH3CH2COOH,Nd+++,NaClO4,0,4.59077880090639,159.700555805049,9.28445705037617,8.31649658092773,2.31649658092773,4.73138047543485,3.81649658092773,0.908248290463863,0.412457478565265,0.412457478565265,0.102062072615966,0.102062072615966,0.0,0.0,19.1941223065769,4.79453718407182,5.10880819110721,8.28499243808374,74.036779432,2.4,3.2,3.4,0.666666666666667,-0.53,5,68.031,0.600159264681777,1.75818443804035,3.47,38.9413843679967,10.3354861111111,0.481237917019339,10.3354861111111,0.302558437492056,1.71064814814815,0.302558437492056,-3.10243055555556,-0.481237917019339,0.481,17.9268,74.079,1,2,2,1,2,2,30,5.10880819110721,0.0,0.0,0.0,5.96930528795185,4.79453718407182,6.85189211729568,0.0,13.2267176821805,0.0,0,16.7571381560301,5.96930528795185,1.43119965723263,0.0,13.2248170186251,0.0,0.0,0.0,11.0781134790591,4.79453718407182,20.0786097994762,0.0,1.43119965723263,37.3,39.0188194444444,10.3354861111111,3.21756944444444,0.0,-1.71064814814815,0.0,-3.10243055555556,-3.09212962962963,0.490844666445293,60,3,1289,3347,7.01,533.1,1034.3,2132.3,184.9,2.39,1.88,1.14,0.995,71.1,2499,122.4,403,293,0.1,2.2
